ID,CÓDIGO,NOME PARLAMENTAR,NOME CIVIL,N PROCESSO,CLASSE,LEGISLATURA,LISTA_FACHIN
,166401,NILSON LEITAO,NILSON APARECIDO LEITAO,3942,Inq,2015-2018,
706,74359,NILTON CAPIXABA,NILTON BALBINO,3634,Inq,2011-2014,
707,74359,NILTON CAPIXABA,NILTON BALBINO,644,AP,2011-2014,
1113,74359,NILTON CAPIXABA,NILTON BALBINO,644,AP,2015-2018,
1114,74359,NILTON CAPIXABA,NILTON BALBINO,958,AP,2015-2018,
282,73782,ODILIO BALBINOTTI,ODILIO BALBINOTTI,2886,Inq,2006-2010,
283,74005,OLAVO CALHEIROS,OLAVO CALHEIROS FILHO,2695,Inq,2006-2010,
284,74005,OLAVO CALHEIROS,OLAVO CALHEIROS FILHO,2705,Inq,2006-2010,
708,160563,ONOFRE SANTO AGOSTINI,ONOFRE SANTO AGUSTINI,3819,Inq,2011-2014,
709,74399,ONYX LORENZONI,ONYX DORNELLES LORENZONI,3626,Inq,2011-2014,
1184,74399,ONYX LORENZONI,ONYX DORNELLES LORENZONI,4400,Inq,2015-2018,FACHIN
1041,73463,OSMAR SERRAGLIO,OSMAR JOSE SERRAGLIO,4317,Inq,2015-2018,
710,73692,OSMAR TERRA,OSMAR GASPARINI TERRA,3917,Inq,2011-2014,
711,73692,OSMAR TERRA,OSMAR GASPARINI TERRA,3517,Inq,2011-2014,
712,73692,OSMAR TERRA,OSMAR GASPARINI TERRA,3320,Inq,2011-2014,
224,141497,OSVALDO REIS,MARCIO LUIZ FRANCA GOMES,2708,Inq,2006-2010,
285,74191,OSVALDO REIS,OSVALDO REIS,2925,Inq,2006-2010,
713,141515,OTAVIO LEITE,OTAVIO SANTOS SILVA LEITE,3717,Inq,2011-2014,
714,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,889,AP,2011-2014,
715,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,609,AP,2011-2014,
716,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,576,AP,2011-2014,
717,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,575,AP,2011-2014,
718,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,688,AP,2011-2014,
719,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,574,AP,2011-2014,
720,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,3534,Inq,2011-2014,
721,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,3190,Inq,2011-2014,
722,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,3304,Inq,2011-2014,
723,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,3330,Inq,2011-2014,
724,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,3428,Inq,2011-2014,
725,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,3108,Inq,2011-2014,
726,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,3107,Inq,2011-2014,
727,160650,OZIEL OLIVEIRA,OZIEL ALVES DE OLIVEIRA,3109,Inq,2011-2014,
597,74319,PAES LANDIM,JOSE FRANCISCO PAES LANDIM,3207,Inq,2011-2014,
1200,74319,PAES LANDIM,JOSE FRANCISCO PAES LANDIM,4439,Inq,2015-2018,FACHIN
728,74095,PAUDERNEY AVELINO,PAUDERNEY TOMAZ AVELINO,3897,Inq,2011-2014,
851,171617,PAULAO,PAULO FERNANDO DOS SANTOS,4195,Inq,2015-2018,
852,171617,PAULAO,PAULO FERNANDO DOS SANTOS,3620,Inq,2015-2018,
730,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,686,AP,2011-2014,
731,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,890,AP,2011-2014,
732,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,651,AP,2011-2014,
733,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,603,AP,2011-2014,
734,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,649,AP,2011-2014,
735,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,597,AP,2011-2014,
736,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3181,Inq,2011-2014,
737,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3218,Inq,2011-2014,
738,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3294,Inq,2011-2014,
739,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3670,Inq,2011-2014,
740,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3194,Inq,2011-2014,
741,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3713,Inq,2011-2014,
742,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3202,Inq,2011-2014,
743,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3200,Inq,2011-2014,
744,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3537,Inq,2011-2014,
745,160668,PAULO CESAR QUARTIERO,PAULO CESAR JUSTO QUARTIERO,3805,Inq,2011-2014,
746,74017,PAULO FEIJO,PAULO FERNANDO FEIJO TORRES,694,AP,2011-2014,
1080,74017,PAULO FEIJO,PAULO FERNANDO FEIJO TORRES,694,AP,2015-2018,
1189,141517,PAULO HENRIQUE LUSTOSA,PAULO HENRIQUE ELLERY LUSTOSA DA COSTA,4409,Inq,2015-2018,FACHIN
756,74574,PAULO MAGALHAES,PAULO SERGIO PARANHOS DE MAGALHAES,3695,Inq,2011-2014,
757,74574,PAULO MAGALHAES,PAULO SERGIO PARANHOS DE MAGALHAES,3732,Inq,2011-2014,
758,74574,PAULO MAGALHAES,PAULO SERGIO PARANHOS DE MAGALHAES,896,AP,2011-2014,
898,74574,PAULO MAGALHAES,PAULO SERGIO PARANHOS DE MAGALHAES,896,AP,2015-2018,
298,132056,PAULO MALUF,PAULO SALIM MALUF,449,AP,2006-2010,
299,132056,PAULO MALUF,PAULO SALIM MALUF,2518,Inq,2006-2010,
300,132056,PAULO MALUF,PAULO SALIM MALUF,2469,Inq,2006-2010,
301,132056,PAULO MALUF,PAULO SALIM MALUF,2470,Inq,2006-2010,
302,132056,PAULO MALUF,PAULO SALIM MALUF,2473,Inq,2006-2010,
303,132056,PAULO MALUF,PAULO SALIM MALUF,477,AP,2006-2010,
304,132056,PAULO MALUF,PAULO SALIM MALUF,483,AP,2006-2010,
753,132056,PAULO MALUF,PAULO SALIM MALUF,3638,Inq,2011-2014,
754,132056,PAULO MALUF,PAULO SALIM MALUF,3601,Inq,2011-2014,
755,132056,PAULO MALUF,PAULO SALIM MALUF,863,AP,2011-2014,
1146,132056,PAULO MALUF,PAULO SALIM MALUF,863,AP,2015-2018,
1147,132056,PAULO MALUF,PAULO SALIM MALUF,968,AP,2015-2018,
286,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,421,AP,2006-2010,
287,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,2520,Inq,2006-2010,
288,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,2839,Inq,2006-2010,
289,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,2778,Inq,2006-2010,
290,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,2905,Inq,2006-2010,
747,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,3923,Inq,2011-2014,
748,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,3901,Inq,2011-2014,
1143,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,2905,Inq,2015-2018,
1144,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,3901,Inq,2015-2018,
1145,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,965,AP,2015-2018,
1165,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,4387,Inq,2015-2018,FACHIN
1166,141518,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,4410,Inq,2015-2018,FACHIN
1104,74400,PAULO PIMENTA,PAULO ROBERTO SEVERO PIMENTA,3499,Inq,2015-2018,
291,74082,PAULO ROCHA,PAULO ROBERTO GALVAO DA ROCHA,470,AP,2006-2010,
759,160593,PAULO WAGNER,PAULO WAGNER LEITE DANTAS,706,AP,2011-2014,
766,74812,PEDRO CHAVES,PEDRO PINHEIRO CHAVES,3847,Inq,2011-2014,
760,74449,PEDRO FERNANDES,PEDRO FERNANDES RIBEIRO,3728,Inq,2011-2014,
950,74449,PEDRO FERNANDES,PEDRO FERNANDES RIBEIRO,3728,Inq,2015-2018,
305,74111,PEDRO HENRY,PEDRO HENRY NETO,2913,Inq,2006-2010,
306,74111,PEDRO HENRY,PEDRO HENRY NETO,470,AP,2006-2010,
762,74111,PEDRO HENRY,PEDRO HENRY NETO,3603,Inq,2011-2014,
763,74111,PEDRO HENRY,PEDRO HENRY NETO,3268,Inq,2011-2014,
764,74111,PEDRO HENRY,PEDRO HENRY NETO,3606,Inq,2011-2014,
765,74207,PEDRO NOVAIS,PEDRO NOVAIS LIMA,3576,Inq,2011-2014,
1196,122158,PEDRO PAULO,PEDRO PAULO CARVALHO TEIXEIRA,4435,Inq,2015-2018,FACHIN
1197,122158,PEDRO PAULO,PEDRO PAULO CARVALHO TEIXEIRA,4199,Inq,2015-2018,FACHIN
1198,122158,PEDRO PAULO,PEDRO PAULO CARVALHO TEIXEIRA,4193,Inq,2015-2018,FACHIN
761,160604,PEDRO UCZAI,PEDRO FRANCISCO UCZAI,3262,Inq,2011-2014,
307,73673,PEDRO WILSON,PEDRO WILSON GUIMARAES,2781,Inq,2006-2010,
308,73673,PEDRO WILSON,PEDRO WILSON GUIMARAES,2537,Inq,2006-2010,
80,73486,POMPEO DE MATTOS,DARCI POMPEO DE MATTOS,2485,Inq,2006-2010,
641,160601,PR. MARCO FELICIANO,MARCO ANTONIO FELICIANO,612,AP,2011-2014,
642,160601,PR. MARCO FELICIANO,MARCO ANTONIO FELICIANO,3590,Inq,2011-2014,
643,160601,PR. MARCO FELICIANO,MARCO ANTONIO FELICIANO,3835,Inq,2011-2014,
644,160601,PR. MARCO FELICIANO,MARCO ANTONIO FELICIANO,3646,Inq,2011-2014,
1148,160601,PR. MARCO FELICIANO,MARCO ANTONIO FELICIANO,4312,Inq,2015-2018,
1149,160601,PR. MARCO FELICIANO,MARCO ANTONIO FELICIANO,3646,Inq,2015-2018,
659,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3089,Inq,2011-2014,
660,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3573,Inq,2011-2014,
661,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3731,Inq,2011-2014,
662,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3571,Inq,2011-2014,
663,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3789,Inq,2011-2014,
664,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3572,Inq,2011-2014,
665,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3569,Inq,2011-2014,
666,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3588,Inq,2011-2014,
667,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3587,Inq,2011-2014,
668,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3581,Inq,2011-2014,
1162,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,3789,Inq,2015-2018,
1163,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,915,AP,2015-2018,
1164,160639,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,962,AP,2015-2018,
310,74370,PROFESSORA RAQUEL TEIXEIRA,RAQUEL FIGUEIREDO ALESSANDRI TEIXEIRA,2848,Inq,2006-2010,
775,160516,RAIMUNDAO,RAIMUNDO ANTONIO DE MACEDO,664,AP,2011-2014,
994,178998,RAQUEL MUNIZ,TANIA RAQUEL DE QUEIROZ MUNIZ,4203,Inq,2015-2018,
995,178998,RAQUEL MUNIZ,TANIA RAQUEL DE QUEIROZ MUNIZ,4212,Inq,2015-2018,
440,141403,RATINHO JUNIOR,CARLOS ROBERTO MASSA JUNIOR,3357,Inq,2011-2014,
441,141403,RATINHO JUNIOR,CARLOS ROBERTO MASSA JUNIOR,3345,Inq,2011-2014,
442,141403,RATINHO JUNIOR,CARLOS ROBERTO MASSA JUNIOR,884,AP,2011-2014,
311,74048,RAUL JUNGMANN,RAUL BELENS JUNGMANN PINTO,2531,Inq,2006-2010,
312,74048,RAUL JUNGMANN,RAUL BELENS JUNGMANN PINTO,2813,Inq,2006-2010,
608,160623,RENAN FILHO,JOSE RENAN VASCONCELOS CALHEIROS FILHO,3272,Inq,2011-2014,
318,141528,RENATO AMARY,RENATO FAUVEL AMARY,2929,Inq,2006-2010,
319,141528,RENATO AMARY,RENATO FAUVEL AMARY,2931,Inq,2006-2010,
320,141528,RENATO AMARY,RENATO FAUVEL AMARY,2879,Inq,2006-2010,
321,141528,RENATO AMARY,RENATO FAUVEL AMARY,2723,Inq,2006-2010,
1105,141527,RENATO MOLLING,RENATO DELMAR MOLLING,3989,Inq,2015-2018,
322,73557,RICARDO IZAR,RICARDO NAGIB IZAR,2621,Inq,2006-2010,
1058,178920,RICARDO TEOBALDO,RICARDO TEOBALDO CAVALCANTI,4251,Inq,2015-2018,
1150,152610,ROBERTO ALVES,BENEDITO ROBERTO ALVES FERREIRA,4127,Inq,2015-2018,
323,73674,ROBERTO BALESTRA,ROBERTO EGIDIO BALESTRA,2484,Inq,2006-2010,
942,73674,ROBERTO BALESTRA,ROBERTO EGIDIO BALESTRA,3989,Inq,2015-2018,
324,141529,ROBERTO BRITTO,ROBERTO PEREIRA DE BRITTO,512,AP,2006-2010,
325,141529,ROBERTO BRITTO,ROBERTO PEREIRA DE BRITTO,2738,Inq,2006-2010,
899,141529,ROBERTO BRITTO,ROBERTO PEREIRA DE BRITTO,3876,Inq,2015-2018,
900,141529,ROBERTO BRITTO,ROBERTO PEREIRA DE BRITTO,3989,Inq,2015-2018,
901,141529,ROBERTO BRITTO,ROBERTO PEREIRA DE BRITTO,3980,Inq,2015-2018,
863,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,916,AP,2015-2018,
864,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,924,AP,2015-2018,
865,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,928,AP,2015-2018,
866,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,936,AP,2015-2018,
867,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,949,AP,2015-2018,
868,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,970,AP,2015-2018,
869,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,984,AP,2015-2018,
870,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,986,AP,2015-2018,
871,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,992,AP,2015-2018,
872,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,994,AP,2015-2018,
873,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4295,Inq,2015-2018,
874,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4255,Inq,2015-2018,
875,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4254,Inq,2015-2018,
876,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4253,Inq,2015-2018,
877,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,3950,Inq,2015-2018,
878,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4049,Inq,2015-2018,
879,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4067,Inq,2015-2018,
,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4023,Inq,2015-2018,
,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4022,Inq,2015-2018,
,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4019,Inq,2015-2018,
,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,3973,Inq,2015-2018,
,178995,ROBERTO GOES,ANTONIO ROBERTO RODRIGUES GOES DA SILVA,4485,Inq,2015-2018,
609,141473,ROBERTO SANTIAGO,JOSE ROBERTO SANTIAGO GOMES,3306,Inq,2011-2014,
842,178840,ROCHA,WHERLES FERNANDES DA ROCHA,954,AP,2015-2018,
779,152865,RODRIGO BETHLEM,RODRIGO BETHLEM FERNANDES,3896,Inq,2011-2014,
780,88950,RODRIGO GARCIA,RODRIGO GARCIA,3815,Inq,2011-2014,
1192,88950,RODRIGO GARCIA,RODRIGO GARCIA,4420,Inq,2015-2018,FACHIN
781,74693,RODRIGO MAIA,RODRIGO FELINTO IBARRA EPITACIO MAIA,3085,Inq,2011-2014,
1171,74693,RODRIGO MAIA,RODRIGO FELINTO IBARRA EPITACIO MAIA,4437,Inq,2015-2018,FACHIN
1172,74693,RODRIGO MAIA,RODRIGO FELINTO IBARRA EPITACIO MAIA,4431,Inq,2015-2018,FACHIN
326,141532,RODRIGO ROCHA LOURES,RODRIGO SANTOS DA ROCHA LOURES,2579,Inq,2006-2010,
327,141532,RODRIGO ROCHA LOURES,RODRIGO SANTOS DA ROCHA LOURES,2698,Inq,2006-2010,
,141532,RODRIGO ROCHA LOURES,RODRIGO SANTOS DA ROCHA LOURES,4483,Inq,2015-2018,
782,160568,ROGERIO CARVALHO,ROGERIO CARVALHO SANTOS,3351,Inq,2011-2014,
783,160568,ROGERIO CARVALHO,ROGERIO CARVALHO SANTOS,3335,Inq,2011-2014,
784,160568,ROGERIO CARVALHO,ROGERIO CARVALHO SANTOS,3624,Inq,2011-2014,
785,160568,ROGERIO CARVALHO,ROGERIO CARVALHO SANTOS,3522,Inq,2011-2014,
,141535,ROGERIO MARINHO,ROGERIO SIMONETTI MARINHO,3013,Inq,2007-2010,
,141535,ROGERIO MARINHO,ROGERIO SIMONETTI MARINHO,3016,Inq,2007-2010,
,141535,ROGERIO MARINHO,ROGERIO SIMONETTI MARINHO,2496,Inq,2007-2010,
,141535,ROGERIO MARINHO,ROGERIO SIMONETTI MARINHO,2519,Inq,2007-2010,
,141535,ROGERIO MARINHO,ROGERIO SIMONETTI MARINHO,3793,Inq,2011-2014,
,141535,ROGERIO MARINHO,ROGERIO SIMONETTI MARINHO,3315,Inq,2011-2014,
1089,141535,ROGERIO MARINHO,ROGERIO SIMONETTI MARINHO,3026,Inq,2015-2018,
1090,141535,ROGERIO MARINHO,ROGERIO SIMONETTI MARINHO,3386,Inq,2015-2018,
1091,141535,ROGERIO MARINHO,ROGERIO SIMONETTI MARINHO,4168,Inq,2015-2018,
936,160426,ROGERIO ROSSO,ROGERIO SCHUMANN ROSSO,4277,Inq,2015-2018,
786,160597,ROMARIO,ROMARIO DE SOUZA FARIA,854,AP,2011-2014,
787,160597,ROMARIO,ROMARIO DE SOUZA FARIA,3780,Inq,2011-2014,
788,160597,ROMARIO,ROMARIO DE SOUZA FARIA,3817,Inq,2011-2014,
789,160597,ROMARIO,ROMARIO DE SOUZA FARIA,3887,Inq,2011-2014,
790,160629,ROMERO RODRIGUES,ROMERO RODRIGUES VEIGA,3477,Inq,2011-2014,
225,141497,ROMULO GOUVEIA,MARCIO LUIZ FRANCA GOMES,2516,Inq,2006-2010,
328,141536,ROMULO GOUVEIA,ROMULO GOUVEIA,2976,Inq,2006-2010,
329,141536,ROMULO GOUVEIA,ROMULO JOSE DE GOUVEIA,492,AP,2006-2010,
330,141536,ROMULO GOUVEIA,ROMULO JOSE DE GOUVEIA,2574,Inq,2006-2010,
331,141536,ROMULO GOUVEIA,ROMULO JOSE DE GOUVEIA,2910,Inq,2006-2010,
1012,141536,ROMULO GOUVEIA,ROMULO JOSE DE GOUVEIA,3736,Inq,2015-2018,
1013,141536,ROMULO GOUVEIA,ROMULO JOSE DE GOUVEIA,952,AP,2015-2018,
791,160515,RONALDO BENEDET,RONALDO JOSE BENEDET,3278,Inq,2011-2014,
792,160515,RONALDO BENEDET,RONALDO JOSE BENEDET,3287,Inq,2011-2014,
1123,160515,RONALDO BENEDET,RONALDO JOSE BENEDET,4214,Inq,2015-2018,
1124,160515,RONALDO BENEDET,RONALDO JOSE BENEDET,3939,Inq,2015-2018,
902,178861,RONALDO CARLETTO,RONALDO CARLETTO,4063,Inq,2015-2018,
903,178861,RONALDO CARLETTO,RONALDO CARLETTO,3934,Inq,2015-2018,
853,178845,RONALDO LESSA,RONALDO AUGUSTO LESSA SANTOS,929,AP,2015-2018,
854,178845,RONALDO LESSA,RONALDO AUGUSTO LESSA SANTOS,975,AP,2015-2018,
855,178845,RONALDO LESSA,RONALDO AUGUSTO LESSA SANTOS,1000,AP,2015-2018,
793,160594,RONALDO ZULKE,RONALDO MIRO ZULKE,3494,Inq,2011-2014,
937,178870,RONEY NEMER,RONEY TANIOS NEMER,4051,Inq,2015-2018,
938,178870,RONEY NEMER,RONEY TANIOS NEMER,4080,Inq,2015-2018,
939,178870,RONEY NEMER,RONEY TANIOS NEMER,3962,Inq,2015-2018,
940,178870,RONEY NEMER,RONEY TANIOS NEMER,923,AP,2015-2018,
1045,178935,ROSSONI,VALDIR LUIZ ROSSONI,4156,Inq,2015-2018,
794,73466,RUBENS BUENO,RUBENS BUENO,3735,Inq,2011-2014,
795,74371,RUBENS OTONI,RUBENS OTONI GOMIDE,3726,Inq,2011-2014,
943,74371,RUBENS OTONI,RUBENS OTONI GOMIDE,3726,Inq,2015-2018,
944,74371,RUBENS OTONI,RUBENS OTONI GOMIDE,4350,Inq,2015-2018,
309,141522,SABINO CASTELO BRANCO,RAIMUNDO SABINO CASTELO BRANCO MAUES,538,AP,2006-2010,
777,141522,SABINO CASTELO BRANCO,RAIMUNDO SABINO CASTELO BRANCO MAUES,3639,Inq,2011-2014,
778,141522,SABINO CASTELO BRANCO,RAIMUNDO SABINO CASTELO BRANCO MAUES,3599,Inq,2011-2014,
796,141522,SABINO CASTELO BRANCO,RAIMUNDO SABINO CASTELO BRANCO MAUES,3781,Inq,2011-2014,
569,74372,SANDES JUNIOR,JOAO SANDES JUNIOR,3444,Inq,2011-2014,
946,74372,SANDES JUNIOR,JOAO SANDES JUNIOR,3989,Inq,2015-2018,
947,74372,SANDES JUNIOR,JOAO SANDES JUNIOR,3444,Inq,2015-2018,
797,160621,SANDRO ALEX,SANDRO ALEX CRUZ DE OLIVEIRA,687,AP,2011-2014,
798,73676,SANDRO MABEL,SANDRO ANTONIO SCODRO,3602,Inq,2011-2014,
799,73676,SANDRO MABEL,SANDRO ANTONIO SCODRO,3662,Inq,2011-2014,
202,74762,SARAIVA FELIPE,JOSE SARAIVA FELIPE,2559,Inq,2006-2010,
996,74762,SARAIVA FELIPE,JOSE SARAIVA FELIPE,4315,Inq,2015-2018,
332,141539,SEBASTIAO BALA ROCHA,SEBASTIAO FERREIRA DA ROCHA,508,AP,2006-2010,
333,141539,SEBASTIAO BALA ROCHA,SEBASTIAO FERREIRA DA ROCHA,2764,Inq,2006-2010,
334,141539,SEBASTIAO BALA ROCHA,SEBASTIAO FERREIRA DA ROCHA,2709,Inq,2006-2010,
339,141542,SERGIO MORAES,SERGIO IVAN MORAES,447,AP,2006-2010,
340,141542,SERGIO MORAES,SERGIO IVAN MORAES,423,AP,2006-2010,
341,141542,SERGIO MORAES,SERGIO IVAN MORAES,448,AP,2006-2010,
342,141542,SERGIO MORAES,SERGIO IVAN MORAES,416,AP,2006-2010,
343,141542,SERGIO MORAES,SERGIO IVAN MORAES,2497,Inq,2006-2010,
344,141542,SERGIO MORAES,SERGIO IVAN MORAES,2499,Inq,2006-2010,
336,141541,SERGIO PETECAO,SERGIO DE OLIVEIRA CUNHA,542,AP,2006-2010,
337,141541,SERGIO PETECAO,SERGIO DE OLIVEIRA CUNHA,2486,Inq,2006-2010,
338,141541,SERGIO PETECAO,SERGIO DE OLIVEIRA CUNHA,2903,Inq,2006-2010,
923,178874,SERGIO VIDIGAL,ANTONIO SERGIO ALVES VIDIGAL,4045,Inq,2015-2018,
1116,178961,SHERIDAN,SHERIDAN ESTERFANY OLIVEIRA DE ANCHIETA,3975,Inq,2015-2018,
800,160613,SIBA MACHADO,SEBASTIAO SIBA MACHADO OLIVEIRA,3376,Inq,2011-2014,
801,74356,SILAS CAMARA,SILAS CAMARA,3269,Inq,2011-2014,
802,74356,SILAS CAMARA,SILAS CAMARA,3092,Inq,2011-2014,
803,74356,SILAS CAMARA,SILAS CAMARA,864,AP,2011-2014,
804,74356,SILAS CAMARA,SILAS CAMARA,579,AP,2011-2014,
886,74356,SILAS CAMARA,SILAS CAMARA,864,AP,2015-2018,
887,74356,SILAS CAMARA,SILAS CAMARA,3340,Inq,2015-2018,
805,73424,SIMAO SESSIM,SIMAO SESSIM,3575,Inq,2011-2014,
1081,73424,SIMAO SESSIM,SIMAO SESSIM,3989,Inq,2015-2018,
345,141547,SOLANGE ALMEIDA,SOLANGE PEREIRA DE ALMEIDA,2726,Inq,2006-2010,
346,141547,SOLANGE ALMEIDA,SOLANGE PEREIRA DE ALMEIDA,2860,Inq,2006-2010,
347,141547,SOLANGE ALMEIDA,SOLANGE PEREIRA DE ALMEIDA,2834,Inq,2006-2010,
997,177282,SUBTENENTE GONZAGA,LUIZ GONZAGA RIBEIRO,944,AP,2015-2018,
806,141548,SUELI VIDIGAL,SUELI RANGEL SILVA VIDIGAL,3509,Inq,2011-2014,
807,141548,SUELI VIDIGAL,SUELI RANGEL SILVA VIDIGAL,3353,Inq,2011-2014,
131,74385,TAKAYAMA,HIDEKAZU TAKAYAMA,2771,Inq,2006-2010,
1042,74385,TAKAYAMA,HIDEKAZU TAKAYAMA,2771,Inq,2015-2018,
1043,74385,TAKAYAMA,HIDEKAZU TAKAYAMA,647,AP,2015-2018,
188,74289,TATICO,JOSE FUSCALDI CESILIO,516,AP,2006-2010,
189,74289,TATICO,JOSE FUSCALDI CESILIO,2700,Inq,2006-2010,
190,74289,TATICO,JOSE FUSCALDI CESILIO,2654,Inq,2006-2010,
191,74289,TATICO,JOSE FUSCALDI CESILIO,2796,Inq,2006-2010,
672,160608,TERESA SURITA,MARIA TERESA SAENZ SURITA JUCA,3417,Inq,2011-2014,
945,160617,THIAGO PEIXOTO,THIAGO MELLO PEIXOTO DA SILVEIRA,4343,Inq,2015-2018,
